REGION NUMBER, REGION NAME, DISTRICT NUMBER, DISTRICT NAME, CENTRE NUMBER, CENTRE NAME, SUBJECT NAME,SUBJECT CODE, SUBJECT PAPER, TOTAL REGISTERED, PAPER ENCLOSED,ENVELOPES NUMBER, EACH ENVELOPE, LAST ENVOLOPE
5,KAGERA,501,BIHARAMULO,S0612,KAGANGO SECONDARY SCHOOL,KISWAHILI,121,121/2,101,103,3,35,34
5,KAGERA,501,BIHARAMULO,S1349,NYAKAHURA SECONDARY SCHOOL,KISWAHILI,121,121/2,176,178,5,36,35
5,KAGERA,501,BIHARAMULO,S3112,NYANTAKARA SECONDARY SCHOOL,KISWAHILI,121,121/2,77,79,2,40,39
5,KAGERA,503,BUKOBA (M),S0115,KAHORORO SECONDARY SCHOOL,KISWAHILI,121,121/2,19,21,1,21,21
5,KAGERA,503,BUKOBA (M),S0218,RUGAMBWA SECONDARY SCHOOL,KISWAHILI,121,121/2,32,34,1,34,34
5,KAGERA,503,BUKOBA (M),S3241,JOSIAH GIRLS' HIGH SCHOOL,KISWAHILI,121,121/2,5,7,1,7,7
5,KAGERA,503,BUKOBA (M),S4631,KAIZILEGE SECONDARY SCHOOL,KISWAHILI,121,121/2,5,7,1,7,7
5,KAGERA,503,BUKOBA (M),S4661,KAJUMULO ALEXANDER GIRLS SECONDARY SCHOOL,KISWAHILI,121,121/2,16,18,1,18,18
5,KAGERA,503,BUKOBA (M),S5555,KEMEBOS SECONDARY SCHOOL,KISWAHILI,121,121/2,1,3,1,3,3
5,KAGERA,504,KARAGWE,S0387,KARAGWE SECONDARY SCHOOL,KISWAHILI,121,121/2,19,21,1,21,21
5,KAGERA,504,KARAGWE,S0550,BUGENE SECONDARY SCHOOL,KISWAHILI,121,121/2,34,36,1,36,36
5,KAGERA,504,KARAGWE,S0667,NYAISHOZI SECONDARY SCHOOL,KISWAHILI,121,121/2,16,18,1,18,18
5,KAGERA,505,KYERWA,S0586,KAISHO SECONDARY SCHOOL,KISWAHILI,121,121/2,14,16,1,16,16
5,KAGERA,505,KYERWA,S1339,ADOLEC SECONDARY SCHOOL,KISWAHILI,121,121/2,2,4,1,4,4
5,KAGERA,506,MULEBA,S0148,RUBYA SEMINARY,KISWAHILI,121,121/2,4,6,1,6,6
5,KAGERA,506,MULEBA,S0360,KISHOJU SECONDARY SCHOOL,KISWAHILI,121,121/2,75,77,2,39,38
5,KAGERA,506,MULEBA,S0488,RUTABO SECONDARY SCHOOL,KISWAHILI,121,121/2,101,103,3,35,34
5,KAGERA,506,MULEBA,S0841,HUMURA SECONDARY SCHOOL,KISWAHILI,121,121/2,89,91,3,31,30
5,KAGERA,506,MULEBA,S4294,KATOKE LWERU SECONDARY SCHOOL,KISWAHILI,121,121/2,13,15,1,15,15
5,KAGERA,506,MULEBA,S4515,ST.ACHILLEUS KIWANUKA KIJWIRE SECONDARY SCHOOL,KISWAHILI,121,121/2,5,7,1,7,7
5,KAGERA,508,MISSENYI,S0455,TWEYAMBE SECONDARY SCHOOL,KISWAHILI,121,121/2,7,9,1,9,9
5,KAGERA,508,MISSENYI,S0473,KANYIGO SECONDARY SCHOOL,KISWAHILI,121,121/2,25,27,1,27,27
5,KAGERA,508,MISSENYI,S0638,BUNAZI SECONDARY SCHOOL,KISWAHILI,121,121/2,66,68,2,34,34
5,KAGERA,510,NGARA,S0397,RULENGE SECONDARY SCHOOL,KISWAHILI,121,121/2,28,30,1,30,30
5,KAGERA,510,NGARA,S0611,KABANGA SECONDARY SCHOOL,KISWAHILI,121,121/2,42,44,2,22,22
5,KAGERA,510,NGARA,S1160,MUYENZI SECONDARY SCHOOL,KISWAHILI,121,121/2,42,44,2,22,22
5,KAGERA,510,NGARA,S4419,LUKOLE SECONDARY SCHOOL,KISWAHILI,121,121/2,153,155,4,39,38
6,KIGOMA,601,KASULU (V),S1136,KASANGEZI SECONDARY SCHOOL,KISWAHILI,121,121/2,43,45,2,23,22
6,KIGOMA,601,KASULU (V),S5098,MUYOVOZI SECONDARY SCHOOL,KISWAHILI,121,121/2,43,45,2,23,22
6,KIGOMA,602,KIBONDO,S0230,KIBONDO SECONDARY SCHOOL,KISWAHILI,121,121/2,78,80,2,40,40
6,KIGOMA,602,KIBONDO,S0247,BONICONSILI MABAMBA GIRLS SEC.SCHOOL,KISWAHILI,121,121/2,26,28,1,28,28
6,KIGOMA,602,KIBONDO,S0299,MKUGWA SECONDARY SCHOOL,KISWAHILI,121,121/2,56,58,2,29,29
6,KIGOMA,602,KIBONDO,S0769,MALAGARASI SECONDARY SCHOOL,KISWAHILI,121,121/2,54,56,2,28,28
6,KIGOMA,603,KIGOMA (V),S0725,NEWMAN SECONDARY SCHOOL,KISWAHILI,121,121/2,22,24,1,24,24
6,KIGOMA,603,KIGOMA (V),S1270,NYARUBANDA SECONDARY SCHOOL,KISWAHILI,121,121/2,84,86,3,29,28
6,KIGOMA,603,KIGOMA (V),S4862,GOMBE HIGH SCHOOL,KISWAHILI,121,121/2,27,29,1,29,29
6,KIGOMA,604,KIGOMA (M),S0320,KIGOMA SECONDARY SCHOOL,KISWAHILI,121,121/2,39,41,2,21,20
6,KIGOMA,604,KIGOMA (M),S0385,UJIJI SECONDARY SCHOOL,KISWAHILI,121,121/2,32,34,1,34,34
6,KIGOMA,604,KIGOMA (M),S1351,BURONGE SECONDARY SCHOOL,KISWAHILI,121,121/2,6,8,1,8,8
6,KIGOMA,605,UVINZA,S3941,LUGUFU GIRLS SECONDARY SCHOOL,KISWAHILI,121,121/2,65,67,2,34,33
6,KIGOMA,605,UVINZA,S5353,LUGUFU BOYS SECONDARY,KISWAHILI,121,121/2,67,69,2,35,34
6,KIGOMA,606,KASULU (M),S0560,KASULU SECONDARY SCHOOL,KISWAHILI,121,121/2,28,30,1,30,30
6,KIGOMA,606,KASULU (M),S2211,MWILAMVYA SECONDARY SCHOOL,KISWAHILI,121,121/2,14,16,1,16,16
6,KIGOMA,607,BUHIGWE,S0585,MUNANILA SECONDARY SCHOOL,KISWAHILI,121,121/2,51,53,2,27,26
7,KILIMANJARO,701,HAI,S0125,LYAMUNGO SECONDARY SCHOOL,KISWAHILI,121,121/2,42,44,2,22,22
7,KILIMANJARO,701,HAI,S0212,MACHAME GIRLS SECONDARY SCHOOL,KISWAHILI,121,121/2,20,22,1,22,22
7,KILIMANJARO,701,HAI,S0223,MASAMA GIRLS SECONDARY SCHOOL,KISWAHILI,121,121/2,11,13,1,13,13
7,KILIMANJARO,701,HAI,S0514,UROKI SECONDARY SCHOOL,KISWAHILI,121,121/2,10,12,1,12,12
7,KILIMANJARO,701,HAI,S0635,MSUFINI SECONDARY SCHOOL,KISWAHILI,121,121/2,35,37,1,37,37
7,KILIMANJARO,701,HAI,S0825,MUDIO ISLAMIC SEMINARY,KISWAHILI,121,121/2,12,14,1,14,14
7,KILIMANJARO,701,HAI,S4016,ISALU EXCEL HIGH SCHOOL,KISWAHILI,121,121/2,18,20,1,20,20
7,KILIMANJARO,701,HAI,S4922,WATU SECONDARY SCHOOL,KISWAHILI,121,121/2,7,9,1,9,9
7,KILIMANJARO,702,MOSHI (V),S0201,ASHIRA SECONDARY SCHOOL,KISWAHILI,121,121/2,27,29,1,29,29
7,KILIMANJARO,702,MOSHI (V),S0205,KIBOSHO GIRLS SECONDARY SCHOOL,KISWAHILI,121,121/2,11,13,1,13,13
7,KILIMANJARO,702,MOSHI (V),S0221,WERUWERU SECONDARY SCHOOL,KISWAHILI,121,121/2,47,49,2,25,24
7,KILIMANJARO,702,MOSHI (V),S0356,VUNJO SECONDARY SCHOOL,KISWAHILI,121,121/2,45,47,2,24,23
7,KILIMANJARO,702,MOSHI (V),S0388,MARANGU SECONDARY SCHOOL,KISWAHILI,121,121/2,49,51,2,26,25
7,KILIMANJARO,702,MOSHI (V),S0474,KISOMACHI SECONDARY SCHOOL,KISWAHILI,121,121/2,8,10,1,10,10
7,KILIMANJARO,702,MOSHI (V),S0663,SANGITI SECONDARY SCHOOL,KISWAHILI,121,121/2,17,19,1,19,19
7,KILIMANJARO,702,MOSHI (V),S0782,MWIKA SECONDARY SCHOOL,KISWAHILI,121,121/2,29,31,1,31,31
7,KILIMANJARO,703,MOSHI (M),S0328,MAWENZI SECONDARY SCHOOL,KISWAHILI,121,121/2,101,103,3,35,34
7,KILIMANJARO,703,MOSHI (M),S0485,MAJENGO SECONDARY SCHOOL,KISWAHILI,121,121/2,157,159,4,40,39
7,KILIMANJARO,703,MOSHI (M),S1284,NORTHERN HIGHLANDS SECONDARY SCHOOL,KISWAHILI,121,121/2,5,7,1,7,7
7,KILIMANJARO,703,MOSHI (M),S1757,BENDEL MEMORIAL SECONDARY SCHOOL,KISWAHILI,121,121/2,11,13,1,13,13
7,KILIMANJARO,703,MOSHI (M),S4586,ZACHARIA SECONDARY SCHOOL,KISWAHILI,121,121/2,11,13,1,13,13
7,KILIMANJARO,705,ROMBO,S0207,KIRAENI GIRLS SECONDARY SCHOOL,KISWAHILI,121,121/2,16,18,1,18,18
7,KILIMANJARO,705,ROMBO,S0389,SHAURITANGA SECONDARY SCHOOL,KISWAHILI,121,121/2,26,28,1,28,28
7,KILIMANJARO,705,ROMBO,S0506,UNGWASI SECONDARY SCHOOL,KISWAHILI,121,121/2,6,8,1,8,8
7,KILIMANJARO,705,ROMBO,S0544,MKUU SECONDARY SCHOOL,KISWAHILI,121,121/2,32,34,1,34,34
7,KILIMANJARO,706,SAME,S0150,SAME SECONDARY SCHOOL,KISWAHILI,121,121/2,34,36,1,36,36
7,KILIMANJARO,706,SAME,S0188,KIRINJIKO ISLAMIC SEMINARY,KISWAHILI,121,121/2,38,40,1,40,40
7,KILIMANJARO,706,SAME,S0353,PARANE SECONDARY SCHOOL,KISWAHILI,121,121/2,8,10,1,10,10
7,KILIMANJARO,706,SAME,S0419,CHOME SECONDARY SCHOOL,KISWAHILI,121,121/2,15,17,1,17,17
7,KILIMANJARO,706,SAME,S0489,SUJI SECONDARY SCHOOL,KISWAHILI,121,121/2,10,12,1,12,12
7,KILIMANJARO,706,SAME,S0901,KISIWANI SECONDARY SCHOOL,KISWAHILI,121,121/2,71,73,2,37,36
7,KILIMANJARO,707,SIHA,S0263,VISITATION GIRLS' SECONDARY SCHOOL,KISWAHILI,121,121/2,5,7,1,7,7
7,KILIMANJARO,707,SIHA,S0750,OSHARA SECONDARY SCHOOL,KISWAHILI,121,121/2,35,37,1,37,37
7,KILIMANJARO,707,SIHA,S1466,MAGADINI SECONDARY SCHOOL,KISWAHILI,121,121/2,31,33,1,33,33
7,KILIMANJARO,707,SIHA,S2180,MAGNIFICAT SECONDARY SCHOOL,KISWAHILI,121,121/2,15,17,1,17,17
7,KILIMANJARO,707,SIHA,S4797,FARAJA SIHA SEMINARY,KISWAHILI,121,121/2,14,16,1,16,16
7,KILIMANJARO,708,MWANGA,S0253,GREEN BIRD GIRLS' SECONDARY SCHOOL,KISWAHILI,121,121/2,2,4,1,4,4
7,KILIMANJARO,708,MWANGA,S0355,LOMWE SECONDARY SCHOOL,KISWAHILI,121,121/2,33,35,1,35,35
7,KILIMANJARO,708,MWANGA,S0468,KIRIKI SECONDARY SCHOOL,KISWAHILI,121,121/2,13,15,1,15,15
7,KILIMANJARO,708,MWANGA,S0483,SAME SEMINARY,KISWAHILI,121,121/2,4,6,1,6,6
7,KILIMANJARO,708,MWANGA,S0558,MWANGA SECONDARY SCHOOL,KISWAHILI,121,121/2,23,25,1,25,25
7,KILIMANJARO,708,MWANGA,S0614,NYERERE SECONDARY SCHOOL,KISWAHILI,121,121/2,17,19,1,19,19
7,KILIMANJARO,708,MWANGA,S0787,MSANGENI SECONDARY SCHOOL,KISWAHILI,121,121/2,72,74,2,37,37
7,KILIMANJARO,708,MWANGA,S0811,KIFARU SECONDARY SCHOOL,KISWAHILI,121,121/2,45,47,2,24,23
7,KILIMANJARO,708,MWANGA,S0845,KIGONIGONI SECONDARY SCHOOL,KISWAHILI,121,121/2,46,48,2,24,24
7,KILIMANJARO,708,MWANGA,S0851,USANGI DAY SECONDARY SCHOOL,KISWAHILI,121,121/2,49,51,2,26,25
7,KILIMANJARO,708,MWANGA,S0906,VUDOI SECONDARY SCHOOL,KISWAHILI,121,121/2,65,67,2,34,33
7,KILIMANJARO,708,MWANGA,S4456,GREEN BIRD BOYS SECONDARY SCHOOL,KISWAHILI,121,121/2,5,7,1,7,7
8,LINDI,801,KILWA,S0441,KILWA SECONDARY SCHOOL,KISWAHILI,121,121/2,22,24,1,24,24
8,LINDI,801,KILWA,S4054,ILULU SECONDARY SCHOOL,KISWAHILI,121,121/2,24,26,1,26,26
8,LINDI,802,LINDI (V),S0812,MAHIWA SECONDARY SCHOOL,KISWAHILI,121,121/2,33,35,1,35,35
8,LINDI,803,LINDI (M),S0324,LINDI SECONDARY SCHOOL,KISWAHILI,121,121/2,66,68,2,34,34
8,LINDI,804,LIWALE,S0596,LIWALE DAY SECONDARY SCHOOL,KISWAHILI,121,121/2,93,95,3,32,31
8,LINDI,805,RUANGWA,S0726,MBEKENYERA SECONDARY SCHOOL,KISWAHILI,121,121/2,47,49,2,25,24
8,LINDI,806,NACHINGWEA,S0551,NACHINGWEA SECONDARY SCHOOL,KISWAHILI,121,121/2,50,52,2,26,26
9,MARA,901,BUNDA,S0313,IKIZU SECONDARY SCHOOL,KISWAHILI,121,121/2,50,52,2,26,26
9,MARA,901,BUNDA,S0989,KIBARA SECONDARY SCHOOL,KISWAHILI,121,121/2,13,15,1,15,15
9,MARA,902,MUSOMA (V),S0925,KASOMA SECONDARY SCHOOL,KISWAHILI,121,121/2,88,90,3,30,30
9,MARA,903,MUSOMA (M),S0129,MARA SECONDARY SCHOOL,KISWAHILI,121,121/2,34,36,1,36,36
9,MARA,903,MUSOMA (M),S0136,MUSOMA SECONDARY SCHOOL,KISWAHILI,121,121/2,13,15,1,15,15
9,MARA,903,MUSOMA (M),S0665,MWEMBENI SECONDARY SCHOOL,KISWAHILI,121,121/2,65,67,2,34,33
9,MARA,903,MUSOMA (M),S0778,SONGE SECONDARY SCHOOL,KISWAHILI,121,121/2,126,128,4,32,32
9,MARA,903,MUSOMA (M),S1625,J.W.BUKANGA SECONDARY SCHOOL,KISWAHILI,121,121/2,12,14,1,14,14
9,MARA,904,BUTIAMA,S0281,CHIEF IHUNYO SEC SCHOOL,KISWAHILI,121,121/2,144,146,4,37,36
9,MARA,904,BUTIAMA,S2804,MUSOMA UTALII S S,KISWAHILI,121,121/2,8,10,1,10,10
9,MARA,905,TARIME (V),S0552,MAGOTO SECONDARY SCHOOL,KISWAHILI,121,121/2,34,36,1,36,36
9,MARA,905,TARIME (V),S5567,BOREGA SECONDARY SCHOOL,KISWAHILI,121,121/2,21,23,1,23,23
9,MARA,906,RORYA,S0821,NYANDUGA SECONDARY SCHOOL,KISWAHILI,121,121/2,27,29,1,29,29
9,MARA,906,RORYA,S4340,GIRANGO SECONDARY SCHOOL,KISWAHILI,121,121/2,8,10,1,10,10
9,MARA,906,RORYA,S5231,MESHPEN SECONDARY SCHOOL,KISWAHILI,121,121/2,5,7,1,7,7
9,MARA,907,SERENGETI,S0601,SERENGETI DAY SECONDARY SCHOOL,KISWAHILI,121,121/2,44,46,2,23,23
9,MARA,907,SERENGETI,S1392,NATTA SECONDARY SCHOOL,KISWAHILI,121,121/2,62,64,2,32,32
9,MARA,908,BUNDA (M),S0600,BUNDA SECONDARY SCHOOL,KISWAHILI,121,121/2,40,42,2,21,21
9,MARA,909,TARIME (M),S0352,TARIME SECONDARY SCHOOL,KISWAHILI,121,121/2,49,51,2,26,25
10,MBEYA,1001,CHUNYA,S0774,LUPA SECONDARY SCHOOL,KISWAHILI,121,121/2,33,35,1,35,35
10,MBEYA,1001,CHUNYA,S1584,KIWANJA SECONDARY SCHOOL,KISWAHILI,121,121/2,56,58,2,29,29
10,MBEYA,1002,BUSOKELO,S0178,MANOW LUTHERAN JUNIOR SEMINARY,KISWAHILI,121,121/2,20,22,1,22,22
10,MBEYA,1002,BUSOKELO,S0417,MWAKALELI SECONDARY SCHOOL,KISWAHILI,121,121/2,190,192,5,39,38
10,MBEYA,1002,BUSOKELO,S1201,LUFILYO SECONDARY SCHOOL,KISWAHILI,121,121/2,94,96,3,32,32
10,MBEYA,1002,BUSOKELO,S1340,LWANGWA SECONDARY SCHOOL,KISWAHILI,121,121/2,37,39,1,39,39
10,MBEYA,1003,KYELA,S0757,KYELA SECONDARY SCHOOL,KISWAHILI,121,121/2,33,35,1,35,35
10,MBEYA,1003,KYELA,S1262,MATEMA BEACH SECONDARY SCHOOL,KISWAHILI,121,121/2,61,63,2,32,31
10,MBEYA,1003,KYELA,S4236,DINOBB  HIGH SCHOOL,KISWAHILI,121,121/2,22,24,1,24,24
10,MBEYA,1004,MBEYA (V),S0640,MBALIZI SECONDARY SCHOOL,KISWAHILI,121,121/2,85,87,3,29,29
10,MBEYA,1004,MBEYA (V),S0867,PANDAHILL SECONDARY SCHOOL,KISWAHILI,121,121/2,45,47,2,24,23
10,MBEYA,1004,MBEYA (V),S0890,IWALANJE SECONDARY SCHOOL,KISWAHILI,121,121/2,43,45,2,23,22
10,MBEYA,1004,MBEYA (V),S0913,USONGWE SECONDARY SCHOOL,KISWAHILI,121,121/2,44,46,2,23,23
10,MBEYA,1004,MBEYA (V),S1141,SWILLA SECONDARY SCHOOL,KISWAHILI,121,121/2,29,31,1,31,31
10,MBEYA,1004,MBEYA (V),S2359,MAGHABE SECONDARY SCHOOL,KISWAHILI,121,121/2,20,22,1,22,22
10,MBEYA,1004,MBEYA (V),S3885,WENDA HIGH SCHOOL,KISWAHILI,121,121/2,47,49,2,25,24
10,MBEYA,1005,MBEYA (M),S0211,LOLEZA SECONDARY SCHOOL,KISWAHILI,121,121/2,112,114,3,38,38
10,MBEYA,1005,MBEYA (M),S0341,SANGU SECONDARY SCHOOL,KISWAHILI,121,121/2,153,155,4,39,38
10,MBEYA,1005,MBEYA (M),S0443,META SECONDARY SCHOOL,KISWAHILI,121,121/2,15,17,1,17,17
10,MBEYA,1005,MBEYA (M),S0457,IGAWILO SECONDARY SCHOOL,KISWAHILI,121,121/2,77,79,2,40,39
10,MBEYA,1005,MBEYA (M),S0681,IVUMWE SECONDARY SCHOOL,KISWAHILI,121,121/2,170,172,5,35,34
10,MBEYA,1005,MBEYA (M),S0741,ITENDE SECONDARY SCHOOL,KISWAHILI,121,121/2,57,59,2,30,29
10,MBEYA,1005,MBEYA (M),S0909,NAZARENE SECONDARY SCHOOL,KISWAHILI,121,121/2,2,4,1,4,4
10,MBEYA,1005,MBEYA (M),S1055,SOUTHERN HIGHLANDS SECONDARY SCHOOL,KISWAHILI,121,121/2,36,38,1,38,38
10,MBEYA,1005,MBEYA (M),S1623,AGGREY SECONDARY SCHOOL,KISWAHILI,121,121/2,7,9,1,9,9
10,MBEYA,1005,MBEYA (M),S2341,MLIMA MBEYA HIGH SCHOOL,KISWAHILI,121,121/2,4,6,1,6,6
10,MBEYA,1005,MBEYA (M),S2378,AIRPORT SECONDARY SCHOOL,KISWAHILI,121,121/2,26,28,1,28,28
10,MBEYA,1005,MBEYA (M),S3905,UWATA SECONDARY SCHOOL,KISWAHILI,121,121/2,6,8,1,8,8
10,MBEYA,1005,MBEYA (M),S3993,VANESSA SECONDARY SCHOOL,KISWAHILI,121,121/2,7,9,1,9,9
10,MBEYA,1005,MBEYA (M),S4193,HARRISON UWATA SECONDARY SCHOOL,KISWAHILI,121,121/2,24,26,1,26,26
10,MBEYA,1005,MBEYA (M),S4628,JIFUNZENI SECONDARY SCHOOL,KISWAHILI,121,121/2,13,15,1,15,15
10,MBEYA,1008,MBARALI,S0561,MONTFORT SECONDARY SCHOOL,KISWAHILI,121,121/2,1,3,1,3,3
10,MBEYA,1008,MBARALI,S1148,MADIBIRA SECONDARY SCHOOL,KISWAHILI,121,121/2,49,51,2,26,25
10,MBEYA,1009,RUNGWE,S0149,RUNGWE SECONDARY SCHOOL,KISWAHILI,121,121/2,45,47,2,24,23
10,MBEYA,1009,RUNGWE,S0418,LUTENGANO SECONDARY SCHOOL,KISWAHILI,121,121/2,26,28,1,28,28
10,MBEYA,1009,RUNGWE,S1043,TUKUYU SECONDARY SCHOOL,KISWAHILI,121,121/2,33,35,1,35,35
10,MBEYA,1009,RUNGWE,S1645,LUBALA SECONDARY SCHOOL,KISWAHILI,121,121/2,22,24,1,24,24
10,MBEYA,1009,RUNGWE,S2427,ISONGOLE SECONDARY SCHOOL,KISWAHILI,121,121/2,66,68,2,34,34
10,MBEYA,1009,RUNGWE,S4472,GOD'S BRIDGE SECONDARY SCHOOL,KISWAHILI,121,121/2,5,7,1,7,7
11,MOROGORO,1101,KILOMBERO,S0716,MALECELA SECONDARY SCHOOL,KISWAHILI,121,121/2,10,12,1,12,12
11,MOROGORO,1102,KILOSA,S0367,KILOSA SECONDARY SCHOOL,KISWAHILI,121,121/2,130,132,4,33,33
11,MOROGORO,1102,KILOSA,S0668,DAKAWA HIGH SCHOOL,KISWAHILI,121,121/2,149,151,4,38,37
11,MOROGORO,1103,MOROGORO (V),S0896,KIZUKA SECONDARY SCHOOL,KISWAHILI,121,121/2,25,27,1,27,27
11,MOROGORO,1104,MOROGORO (M),S0107,LUTHERAN JUNIOR SEMINARY,KISWAHILI,121,121/2,19,21,1,21,21
11,MOROGORO,1104,MOROGORO (M),S0210,BIGWA SISTERS SEMINARY,KISWAHILI,121,121/2,25,27,1,27,27
11,MOROGORO,1104,MOROGORO (M),S0310,FOREST HILL SECONDARY SCHOOL,KISWAHILI,121,121/2,11,13,1,13,13
11,MOROGORO,1104,MOROGORO (M),S0332,MOROGORO SECONDARY SCHOOL,KISWAHILI,121,121/2,100,102,3,34,34
11,MOROGORO,1104,MOROGORO (M),S0359,KIGURUNYEMBE SECONDARY SCHOOL,KISWAHILI,121,121/2,94,96,3,32,32
11,MOROGORO,1104,MOROGORO (M),S2859,MAFIGA SECONDARY SCHOOL,KISWAHILI,121,121/2,9,11,1,11,11
11,MOROGORO,1104,MOROGORO (M),S3914,ALFAGEMS SECONDARY SCHOOL,KISWAHILI,121,121/2,138,140,4,35,35
11,MOROGORO,1104,MOROGORO (M),S5014,PADUCAH HILL SECONDARY SCHOOL,KISWAHILI,121,121/2,22,24,1,24,24
11,MOROGORO,1104,MOROGORO (M),S5196,GREEN CITY SECONDARY SCHOOL,KISWAHILI,121,121/2,31,33,1,33,33
11,MOROGORO,1106,MVOMERO,S0617,LUSANGA SECONDARY SCHOOL,KISWAHILI,121,121/2,64,66,2,33,33
11,MOROGORO,1107,ULANGA,S0117,KASITA SEMINARY,KISWAHILI,121,121/2,1,3,1,3,3
11,MOROGORO,1107,ULANGA,S0123,KWIRO SECONDARY SCHOOL,KISWAHILI,121,121/2,26,28,1,28,28
11,MOROGORO,1107,ULANGA,S0266,REGINAMUNDI GIRLS' SECONDARY SCHOOL,KISWAHILI,121,121/2,5,7,1,7,7
11,MOROGORO,1107,ULANGA,S1535,NAWENGE SECONDARY SCHOOL,KISWAHILI,121,121/2,34,36,1,36,36
11,MOROGORO,1108,IFAKARA (M),S0370,IFAKARA SECONDARY SCHOOL,KISWAHILI,121,121/2,45,47,2,24,23
12,MTWARA,1201,MASASI,S0338,NDANDA SECONDARY SCHOOL,KISWAHILI,121,121/2,38,40,1,40,40
12,MTWARA,1203,MTWARA (M),S0215,MTWARA GIRLS SECONDARY SCHOOL,KISWAHILI,121,121/2,36,38,1,38,38
12,MTWARA,1203,MTWARA (M),S1077,OCEAN SECONDARY SCHOOL,KISWAHILI,121,121/2,251,253,7,37,36
12,MTWARA,1203,MTWARA (M),S1463,AMANAH ISLAMIC SEMINARY,KISWAHILI,121,121/2,16,18,1,18,18
12,MTWARA,1203,MTWARA (M),S2153,AQUINAS SECONDARY SCHOOL,KISWAHILI,121,121/2,21,23,1,23,23
12,MTWARA,1205,TANDAHIMBA,S0677,TANDAHIMBA SECONDARY SCHOOL,KISWAHILI,121,121/2,36,38,1,38,38
12,MTWARA,1205,NEWALA (M),S0831,NANGWANDA GIRLS SECONDARY SCHOOL,KISWAHILI,121,121/2,83,85,3,29,28
12,MTWARA,1205,NEWALA (M),S1411,KIUTA SECONDARY SCHOOL,KISWAHILI,121,121/2,45,47,2,24,23
12,MTWARA,1206,MASASI (M),S0213,MASASI GIRLS SECONDARY SCHOOL,KISWAHILI,121,121/2,83,85,3,29,28
13,MWANZA,1301,ILEMELA,S0202,BWIRU GIRLS SECONDARY SCHOOL,KISWAHILI,121,121/2,47,49,2,25,24
